job_id,post_date,industry,company,company_size,work_type,experience_level,education_required,salary_midpoint,skills_required,is_tech_role,education_background,min_GPA_requirement,job_title,year
J0000125,2024-12-20,Finance,Catalyst Technologies,Mid-size (201-1000),Hybrid,Entry (0-2 yrs),Master's,111000,SQL|Spark|Tableau,0,Statistics|Mathematics|Informatics Engineering,3.18,Data Scientist,2024
J0000126,2021-08-21,Media,Nova AI,Large (1001-5000),Remote,Mid (3-5 yrs),Master's,122000,AWS|Kafka|Snowflake|SQL,0,Mathematics,3.34,Data Engineer,2021
J0000127,2022-08-10,Manufacturing,Meridian Corp,Enterprise (5000+),Hybrid,Senior (6-9 yrs),Master's,247000,Kubernetes|Python|Docker|AWS,0,Computer Science|Informatics Engineering,3.65,DevOps Engineer,2022
J0000128,2021-11-30,Government,Quantum Labs,Enterprise (5000+),Remote,Mid (3-5 yrs),Bachelor's,171000,System Design|Java|CI/CD|Kubernetes|Docker,0,Computer Science,3.69,Senior Software Engineer,2021
J0000129,2021-01-02,Healthcare,Meridian Technologies,Large (1001-5000),Hybrid,Entry (0-2 yrs),Bachelor's,121000,Java|System Design|Docker,0,Information Systems,3.01,Senior Software Engineer,2021
J0000130,2021-06-22,E-commerce,Nova Digital,Enterprise (5000+),On-site,Mid (3-5 yrs),Master's,126000,Design Thinking|Adobe XD|Figma|User Research|Usability Testing,0,Management|Communication Science,3.41,UX Designer,2021
J0000131,2023-12-27,E-commerce,Catalyst Analytics,Small (51-200),Hybrid,Mid (3-5 yrs),Associate,99000,Power BI|Tableau|Python,0,Mathematics|Statistics|Informatics Engineering,3.33,Data Analyst,2023
J0000132,2024-01-12,Finance,Horizon Labs,Small (51-200),On-site,Senior (6-9 yrs),Master's,144000,Excel|Power BI|Financial Modeling|Bloomberg,0,Informatics Engineering,3.18,Financial Analyst,2024
J0000133,2023-08-25,Media,Stellar Corp,Small (51-200),Remote,Mid (3-5 yrs),Associate,92000,Usability Testing|Design Thinking|User Research|Prototyping|Figma,0,Management|Administration|Communication Science,3.1,UX Designer,2023
J0000134,2022-05-25,Finance,Vanguard Partners,Large (1001-5000),Hybrid,Entry (0-2 yrs),Bachelor's,105000,AWS|Linux|CI/CD|Docker|Kubernetes,0,Information Systems|Informatics Engineering|Computer Science,3.27,DevOps Engineer,2022
J0000135,2024-02-10,Retail,Catalyst Corp,Large (1001-5000),On-site,Senior (6-9 yrs),Bachelor's,146000,Design Thinking|Adobe XD|Usability Testing|Prototyping|Figma,0,Management,3.75,UX Designer,2024
J0000136,2022-09-30,Consulting,Apex Inc,Enterprise (5000+),Remote,Senior (6-9 yrs),Master's,281000,TensorFlow|Tableau|Machine Learning,0,Statistics|Informatics Engineering,3.26,Data Scientist,2022
J0000137,2020-08-11,Logistics,Nexus Technologies,Large (1001-5000),On-site,Entry (0-2 yrs),Bootcamp,63000,Data Analysis|Supply Chain|Process Improvement|Six Sigma|Budgeting,0,Management|Law,3.42,Operations Manager,2020
J0000138,2023-10-31,Education,Stellar Ventures,Startup (1-50),On-site,Mid (3-5 yrs),Bachelor's,139000,dbt|SQL|Spark|AWS|Kafka|Airflow,0,Informatics Engineering|Statistics|Mathematics,3.56,Data Engineer,2023
J0000139,2023-05-10,Manufacturing,Nexus Partners,Enterprise (5000+),Hybrid,Entry (0-2 yrs),Bachelor's,162000,SQL|R|Derivatives|Risk Management|Python,0,Mathematics|Informatics Engineering|Statistics,3.29,Quantitative Analyst,2023
J0000140,2021-09-09,Retail,Summit Technologies,Small (51-200),On-site,Mid (3-5 yrs),Bachelor's,130000,SQL|Python|AWS|Kubernetes|Git,0,Informatics Engineering,3.78,Software Engineer,2021
J0000141,2023-06-22,Government,Apex Technologies,Large (1001-5000),On-site,Mid (3-5 yrs),Master's,155000,SQL|Kafka|dbt|Snowflake|AWS,0,Informatics Engineering|Mathematics,3.77,Data Engineer,2023
J0000142,2022-05-14,E-commerce,Meridian AI,Enterprise (5000+),Remote,Mid (3-5 yrs),Master's,184000,dbt|Python|SQL,0,Statistics|Mathematics|Informatics Engineering,3.2,Data Engineer,2022
J0000143,2022-01-27,Logistics,Pinnacle AI,Large (1001-5000),On-site,Entry (0-2 yrs),Master's,93000,FP&A|Accounting|Bloomberg|Financial Modeling|SQL|Power BI,0,Informatics Engineering|Mathematics,3.4,Financial Analyst,2022
J0000144,2021-08-09,Healthcare,Pinnacle AI,Mid-size (201-1000),Remote,Executive (15+ yrs),Associate,156000,Usability Testing|User Research|Design Thinking|Prototyping,0,Management|Communication Science,3.24,UX Designer,2021
J0000145,2020-07-30,Retail,Vertex Ventures,Mid-size (201-1000),On-site,Senior (6-9 yrs),Bachelor's,150000,SQL|dbt|AWS,0,Informatics Engineering,3.23,Data Engineer,2020
J0000146,2023-01-05,Media,Stellar Systems,Startup (1-50),On-site,Mid (3-5 yrs),Master's,141000,A/B Testing|Product Strategy|Agile|SQL|Roadmapping|Stakeholder Management,0,Psychology|Law,3.03,Product Manager,2023
J0000147,2022-02-05,Manufacturing,Vertex AI,Large (1001-5000),Remote,Senior (6-9 yrs),Bachelor's,231000,Python|Docker|Terraform|CI/CD|Kubernetes|AWS,0,Informatics Engineering,3.49,DevOps Engineer,2022
J0000148,2023-11-18,Education,Atlas Solutions,Startup (1-50),Remote,Mid (3-5 yrs),Master's,90000,Tableau|Requirements Gathering|Agile|SQL,0,Mathematics,3.4,Business Analyst,2023
J0000149,2021-04-20,Education,Vanguard Group,Enterprise (5000+),Hybrid,Entry (0-2 yrs),Master's,131000,Redis|AWS|REST APIs|Python,0,Computer Science,3.04,Backend Developer,2021
J0000150,2020-04-30,Government,Pinnacle Systems,Mid-size (201-1000),On-site,Mid (3-5 yrs),Master's,109000,Python|Statistics|Tableau,0,Statistics|Informatics Engineering,3.22,Data Scientist,2020
J0000151,2023-10-31,Healthcare,Synergy AI,Startup (1-50),On-site,Senior (6-9 yrs),High School,144000,SEO|A/B Testing|Content Strategy|Digital Marketing|CRM|Analytics,0,Psychology|Law,3.73,Marketing Manager,2023
J0000152,2021-04-15,Government,Nexus AI,Mid-size (201-1000),On-site,Senior (6-9 yrs),Master's,136000,Performance Management|Compensation|Talent Acquisition|Employment Law|HRIS,0,Law|Psychology|Management,3.19,HR Manager,2021
J0000153,2024-03-12,Media,Pioneer Corp,Mid-size (201-1000),Remote,Mid (3-5 yrs),Master's,186000,Microservices|AWS|Docker|Python|CI/CD,0,Computer Science,3.12,Senior Software Engineer,2024
J0000154,2022-07-14,Retail,Nexus Group,Mid-size (201-1000),Hybrid,Mid (3-5 yrs),Bachelor's,108000,Design Thinking|Figma|User Research,0,Administration,3.39,UX Designer,2022
J0000155,2023-11-28,E-commerce,Stellar Partners,Startup (1-50),Hybrid,Senior (6-9 yrs),Bachelor's,212000,AWS|Docker|CI/CD,0,Informatics Engineering|Information Systems,3.79,Senior Software Engineer,2023
J0000156,2020-07-25,Logistics,Stellar AI,Large (1001-5000),On-site,Lead (10-15 yrs),PhD,328000,Terraform|Microservices|GCP,0,Computer Science|Information Systems|Informatics Engineering,3.19,Cloud Architect,2020
J0000157,2024-02-01,Retail,Quantum Ventures,Mid-size (201-1000),Remote,Senior (6-9 yrs),Bachelor's,261000,Product Strategy|Stakeholder Management|A/B Testing|Agile|SQL|Roadmapping,0,Law|Management,3.54,Product Manager,2024
J0000158,2024-01-23,Government,Catalyst Digital,Large (1001-5000),Hybrid,Mid (3-5 yrs),Master's,207000,Security|GCP|Microservices,0,Information Systems|Informatics Engineering,3.61,Cloud Architect,2024
J0000159,2022-05-07,Education,Quantum Ventures,Startup (1-50),On-site,Mid (3-5 yrs),Associate,139000,Publications|Machine Learning|TensorFlow|R|Python,0,Management|Communication Science,3.19,Research Scientist,2022
J0000160,2020-12-27,Government,Nova Solutions,Enterprise (5000+),On-site,Mid (3-5 yrs),PhD,264000,Statistics|SQL|R,0,Mathematics,3.58,Quantitative Analyst,2020
J0000161,2024-05-19,Consulting,Catalyst Inc,Mid-size (201-1000),Hybrid,Entry (0-2 yrs),Bootcamp,182000,Python|Java|Docker|Microservices|System Design,0,Information Systems|Informatics Engineering|Computer Science,3.29,Senior Software Engineer,2024
J0000162,2020-06-17,Government,Synergy Labs,Large (1001-5000),On-site,Entry (0-2 yrs),Bachelor's,51000,Financial Modeling|Bloomberg|Accounting|SQL|Excel,0,Informatics Engineering|Statistics,3.51,Financial Analyst,2020
J0000163,2021-05-18,Media,Pioneer AI,Startup (1-50),On-site,Mid (3-5 yrs),Bachelor's,119000,Python|TensorFlow|Spark,0,Statistics|Informatics Engineering|Mathematics,3.51,Machine Learning Engineer,2021
J0000164,2021-04-10,Healthcare,Apex Corp,Mid-size (201-1000),On-site,Senior (6-9 yrs),Bachelor's,188000,Statistics|Tableau|SQL|Machine Learning|TensorFlow,0,Statistics|Mathematics|Informatics Engineering,3.43,Data Scientist,2021
J0000165,2020-01-22,Tech,Vanguard Corp,Startup (1-50),On-site,Lead (10-15 yrs),Master's,198000,Usability Testing|Design Thinking|User Research|Prototyping|Adobe XD|Figma,1,Administration|Communication Science,3.07,UX Designer,2020
J0000166,2024-02-08,Tech,Quantum Labs,Mid-size (201-1000),Remote,Entry (0-2 yrs),Bachelor's,114000,Figma|REST APIs|HTML/CSS|TypeScript,1,Informatics Engineering|Information Systems|Computer Science,3.67,Frontend Developer,2024
J0000167,2023-01-28,Tech,Pioneer Solutions,Mid-size (201-1000),Hybrid,Mid (3-5 yrs),Associate,120000,A/B Testing|Digital Marketing|Analytics,1,Psychology|Management|Law,3.26,Marketing Manager,2023
J0000168,2023-10-19,Manufacturing,Pinnacle Labs,Enterprise (5000+),On-site,Senior (6-9 yrs),Master's,260000,Analytics|Digital Marketing|CRM|A/B Testing,0,Electrical Engineering|Mechanical Engineering,3.15,Marketing Manager,2023
J0000169,2021-09-20,Finance,Nexus Partners,Large (1001-5000),On-site,Mid (3-5 yrs),Bachelor's,137000,Docker|Python|Kubernetes|AWS,0,Computer Science|Informatics Engineering,3.03,DevOps Engineer,2021
J0000170,2023-02-09,Government,Quantum Solutions,Mid-size (201-1000),Remote,Lead (10-15 yrs),Bachelor's,209000,Six Sigma|Data Analysis|Supply Chain|Lean|ERP,0,Law|Psychology,3.47,Operations Manager,2023
J0000171,2020-06-08,E-commerce,Stellar Technologies,Enterprise (5000+),Hybrid,Mid (3-5 yrs),Bachelor's,163000,A/B Testing|Stakeholder Management|Product Strategy|Roadmapping|Agile,0,Psychology|Law,3.54,Product Manager,2020
J0000172,2024-08-17,Education,Atlas Inc,Mid-size (201-1000),On-site,Senior (6-9 yrs),Master's,157000,Requirements Gathering|Excel|Agile,0,Informatics Engineering|Statistics|Mathematics,3.01,Business Analyst,2024
J0000173,2022-05-19,Retail,Apex Digital,Mid-size (201-1000),On-site,Executive (15+ yrs),Bachelor's,400000,Agile|SQL|Stakeholder Management|A/B Testing,0,Management|Psychology|Law,3.41,Product Manager,2022
J0000174,2020-04-28,Finance,Apex Group,Small (51-200),On-site,Entry (0-2 yrs),Master's,66000,FP&A|Excel|Financial Modeling,0,Informatics Engineering,3.18,Financial Analyst,2020
J0000175,2022-10-29,Healthcare,Stellar Technologies,Mid-size (201-1000),Hybrid,Entry (0-2 yrs),Bachelor's,87000,Power BI|SQL|Excel|Tableau|Data Visualization|Python,0,Statistics|Informatics Engineering|Mathematics,3.52,Data Analyst,2022
J0000176,2021-07-10,Healthcare,Atlas Inc,Large (1001-5000),On-site,Entry (0-2 yrs),Bachelor's,117000,R|Statistics|TensorFlow|Tableau,0,Informatics Engineering,3.14,Data Scientist,2021
J0000177,2023-12-03,Finance,Meridian Group,Mid-size (201-1000),On-site,Mid (3-5 yrs),Master's,203000,Python|PostgreSQL|Redis|Docker,0,Informatics Engineering,3.55,Backend Developer,2023
J0000178,2021-03-27,Manufacturing,Nexus Systems,Startup (1-50),On-site,Mid (3-5 yrs),Master's,83000,Budgeting|ERP|Six Sigma|Process Improvement|Lean|Data Analysis,0,Electrical Engineering|Mechanical Engineering,3.31,Operations Manager,2021
J0000179,2023-11-29,Finance,Pinnacle Digital,Enterprise (5000+),On-site,Mid (3-5 yrs),PhD,117000,Compensation|Performance Management|Employment Law,0,Psychology|Management,3.75,HR Manager,2023
J0000180,2024-10-06,Consulting,Horizon Labs,Large (1001-5000),Hybrid,Senior (6-9 yrs),Master's,295000,Machine Learning|Python|R|Statistics|Publications|Research,0,Administration|Communication Science|Management,3.11,Research Scientist,2024
J0000181,2024-02-16,Government,Nova Inc,Small (51-200),On-site,Lead (10-15 yrs),Bootcamp,185000,Compensation|Performance Management|Employment Law,0,Management|Law,3.27,HR Manager,2024
J0000182,2022-08-08,Media,Meridian Analytics,Mid-size (201-1000),Hybrid,Senior (6-9 yrs),Bachelor's,161000,Compensation|Performance Management|Employment Law|Talent Acquisition|HRIS,0,Law|Management|Psychology,3.09,HR Manager,2022
J0000183,2021-02-09,Manufacturing,Summit Solutions,Large (1001-5000),Remote,Senior (6-9 yrs),Bachelor's,174000,Stakeholder Management|Agile|SQL,0,Informatics Engineering|Mathematics,3.74,Business Analyst,2021
J0000184,2021-08-07,Finance,Vertex AI,Large (1001-5000),On-site,Senior (6-9 yrs),Master's,276000,Terraform|Python|Linux,0,Information Systems|Computer Science|Informatics Engineering,3.7,DevOps Engineer,2021
J0000185,2023-10-18,Government,Meridian Partners,Mid-size (201-1000),On-site,Senior (6-9 yrs),Associate,313000,Derivatives|Financial Modeling|Risk Management|SQL|C++|Statistics,0,Informatics Engineering|Mathematics|Statistics,3.21,Quantitative Analyst,2023
J0000186,2020-07-04,Media,Synergy Digital,Startup (1-50),On-site,Senior (6-9 yrs),Bachelor's,190000,AWS|GCP|Microservices,0,Computer Science,3.53,Cloud Architect,2020
J0000187,2023-06-16,Tech,Vertex Digital,Enterprise (5000+),Hybrid,Entry (0-2 yrs),Bachelor's,110000,JavaScript|REST APIs|HTML/CSS|Git|TypeScript|React,1,Information Systems|Computer Science|Informatics Engineering,3.65,Frontend Developer,2023
J0000188,2022-06-04,Government,Summit Labs,Large (1001-5000),On-site,Executive (15+ yrs),Bootcamp,289000,Kubernetes|Git|Python|Java|REST APIs|AWS,0,Information Systems|Computer Science|Informatics Engineering,3.44,Software Engineer,2022
J0000189,2020-09-03,Logistics,Catalyst Digital,Large (1001-5000),Hybrid,Senior (6-9 yrs),Bootcamp,186000,TensorFlow|Publications|Statistics|Python|R,0,Administration,3.42,Research Scientist,2020
J0000190,2023-02-13,Tech,Summit Group,Enterprise (5000+),On-site,Mid (3-5 yrs),Bachelor's,215000,Stakeholder Management|Agile|Product Strategy,1,Psychology|Law,3.19,Product Manager,2023
J0000191,2021-09-17,Manufacturing,Meridian Systems,Small (51-200),Remote,Entry (0-2 yrs),Bachelor's,56000,Financial Modeling|SQL|Excel|FP&A,0,Mathematics,3.07,Financial Analyst,2021
J0000192,2023-03-02,Education,Pioneer Partners,Startup (1-50),On-site,Lead (10-15 yrs),Master's,291000,TensorFlow|Docker|PyTorch|Spark|Python,0,Mathematics|Statistics,3.72,Machine Learning Engineer,2023
J0000193,2023-06-08,Logistics,Atlas Labs,Startup (1-50),Hybrid,Entry (0-2 yrs),PhD,179000,Kubernetes|Microservices|Docker,0,Informatics Engineering|Computer Science|Information Systems,3.72,Senior Software Engineer,2023
J0000194,2024-06-13,Government,Apex Corp,Large (1001-5000),Hybrid,Senior (6-9 yrs),Bachelor's,165000,Content Strategy|Digital Marketing|Google Ads|A/B Testing,0,Law,3.51,Marketing Manager,2024
J0000195,2022-09-17,Government,Quantum Partners,Mid-size (201-1000),Hybrid,Mid (3-5 yrs),Master's,125000,Statistics|Tableau|SQL|Data Visualization|Python|Excel,0,Informatics Engineering|Statistics,3.27,Data Analyst,2022
J0000196,2020-11-24,Education,Vertex Partners,Small (51-200),On-site,Senior (6-9 yrs),Associate,112000,SQL|Statistics|Data Visualization|Power BI,0,Statistics|Informatics Engineering,3.28,Data Analyst,2020
J0000197,2024-10-22,Healthcare,Quantum Labs,Startup (1-50),Hybrid,Senior (6-9 yrs),High School,89000,Figma|Adobe XD|Usability Testing,0,Management,3.58,UX Designer,2024
J0000198,2020-05-04,Consulting,Quantum Labs,Enterprise (5000+),Hybrid,Mid (3-5 yrs),Associate,76000,Compensation|Employment Law|Performance Management,0,Psychology,3.72,HR Manager,2020
J0000199,2023-02-16,Retail,Nova Inc,Enterprise (5000+),On-site,Executive (15+ yrs),Bachelor's,201000,Tableau|Data Visualization|Power BI,0,Informatics Engineering|Mathematics|Statistics,3.71,Data Analyst,2023
J0000200,2022-05-27,Logistics,Vanguard Group,Small (51-200),Hybrid,Entry (0-2 yrs),Bachelor's,101000,Kubernetes|Docker|AWS|Python,0,Computer Science|Information Systems,3.62,DevOps Engineer,2022
J0000201,2020-04-17,Media,Pioneer Corp,Mid-size (201-1000),Remote,Entry (0-2 yrs),Master's,118000,Derivatives|Python|SQL|Risk Management|Statistics|R,0,Statistics|Mathematics|Informatics Engineering,3.51,Quantitative Analyst,2020
J0000202,2024-09-20,Retail,Pioneer Corp,Startup (1-50),On-site,Senior (6-9 yrs),Bachelor's,101000,Process Improvement|Data Analysis|Six Sigma,0,Psychology,3.07,Operations Manager,2024
J0000203,2024-06-26,Education,Horizon Group,Small (51-200),On-site,Mid (3-5 yrs),PhD,134000,Agile|Requirements Gathering|SQL|Stakeholder Management,0,Mathematics|Informatics Engineering,3.13,Business Analyst,2024
J0000204,2024-02-20,Government,Nova Ventures,Large (1001-5000),On-site,Mid (3-5 yrs),Master's,283000,CI/CD|Python|System Design|Microservices|Java,0,Computer Science|Information Systems|Informatics Engineering,3.72,Senior Software Engineer,2024
J0000205,2023-02-12,Finance,Apex Digital,Small (51-200),Hybrid,Mid (3-5 yrs),Master's,149000,SQL|Tableau|Spark,0,Statistics|Mathematics,3.49,Data Scientist,2023
J0000206,2021-12-10,Retail,Atlas Systems,Large (1001-5000),Remote,Entry (0-2 yrs),Bachelor's,122000,Kubernetes|TensorFlow|PyTorch|MLOps|Python|Spark,0,Mathematics|Informatics Engineering,3.01,Machine Learning Engineer,2021
J0000207,2022-01-29,Tech,Vanguard Partners,Large (1001-5000),Remote,Entry (0-2 yrs),Bachelor's,149000,Microservices|AWS|System Design|CI/CD|Python,1,Informatics Engineering|Computer Science,3.08,Senior Software Engineer,2022
J0000208,2024-07-01,Media,Nexus Analytics,Startup (1-50),Remote,Entry (0-2 yrs),Bachelor's,108000,Microservices|Kubernetes|Azure|Terraform|Security|GCP,0,Computer Science|Informatics Engineering,3.53,Cloud Architect,2024
J0000209,2023-05-12,Government,Summit Ventures,Mid-size (201-1000),Remote,Entry (0-2 yrs),Bachelor's,118000,Kubernetes|System Design|Docker|CI/CD,0,Computer Science|Information Systems,3.0,Senior Software Engineer,2023
J0000210,2020-12-10,Media,Catalyst Digital,Small (51-200),On-site,Entry (0-2 yrs),Master's,59000,Excel|Requirements Gathering|SQL|Tableau|Stakeholder Management,0,Informatics Engineering|Statistics|Mathematics,3.13,Business Analyst,2020
J0000211,2022-12-16,E-commerce,Pioneer Labs,Small (51-200),Hybrid,Entry (0-2 yrs),Bachelor's,138000,GCP|AWS|Security,0,Information Systems|Informatics Engineering|Computer Science,3.44,Cloud Architect,2022
J0000212,2020-01-22,Education,Pioneer Analytics,Large (1001-5000),On-site,Mid (3-5 yrs),Bachelor's,97000,User Research|Usability Testing|Design Thinking|Prototyping|Figma,0,Administration|Management|Communication Science,3.55,UX Designer,2020
J0000213,2021-10-28,Government,Nexus Technologies,Small (51-200),On-site,Entry (0-2 yrs),High School,64000,Power BI|Python|Excel|SQL,0,Statistics|Informatics Engineering|Mathematics,3.52,Data Analyst,2021
J0000214,2022-11-08,Government,Vertex Corp,Mid-size (201-1000),Hybrid,Mid (3-5 yrs),Associate,93000,Content Strategy|Analytics|A/B Testing|SEO,0,Management,3.18,Marketing Manager,2022
J0000215,2020-05-12,Manufacturing,Apex Solutions,Enterprise (5000+),On-site,Mid (3-5 yrs),Master's,130000,Python|TensorFlow|R|Machine Learning|Research,0,Industrial Engineering|Electrical Engineering,3.57,Research Scientist,2020
J0000216,2024-02-11,Tech,Synergy Digital,Large (1001-5000),On-site,Mid (3-5 yrs),Bachelor's,166000,Statistics|Machine Learning|Python|Research|R,1,Communication Science,3.19,Research Scientist,2024
J0000217,2021-05-05,Media,Quantum Technologies,Large (1001-5000),Hybrid,Entry (0-2 yrs),Master's,125000,CI/CD|System Design|Microservices|Java|Kubernetes|AWS,0,Computer Science|Information Systems,3.26,Senior Software Engineer,2021
