job_id,post_date,year,month,industry,company,company_size,location,state,work_type,experience_level,experience_min_yrs,experience_max_yrs,education_required,salary_min,salary_max,salary_midpoint,skills_required,benefits,days_to_fill,applicant_count,seniority,is_tech_role,education_background,min_GPA_requirement,job_title
J0000083,2023-02-17,2023,2,Retail,Nexus Ventures,Enterprise (5000+),"New York, NY",NY,Remote,Mid (3-5 yrs),3,5,Bachelor's,116000,159000,141000,CRM|Google Ads|SEO|Digital Marketing|Content Strategy|Analytics,Dental/Vision|Learning Budget|Health Insurance|Stock Options|Parental Leave,15,108,Mid,0,Law|Psychology,3.26,Marketing Manager
J0000084,2020-09-18,2020,9,Logistics,Pinnacle Technologies,Mid-size (201-1000),"Seattle, WA",WA,Hybrid,Senior (6-9 yrs),6,9,PhD,125000,173000,149000,Statistics|Python|Tableau,Learning Budget|Unlimited PTO|Remote Work|Parental Leave|401k,8,31,Senior,0,Informatics Engineering,3.05,Data Analyst
J0000085,2020-08-06,2020,8,Healthcare,Pinnacle Digital,Large (1001-5000),"Washington, DC",DC,On-site,Senior (6-9 yrs),6,9,Master's,164000,213000,184000,Machine Learning|Tableau|R,Flexible Hours|Stock Options|Remote Work,12,501,Senior,0,Informatics Engineering,3.25,Data Scientist
J0000086,2024-01-17,2024,1,Retail,Horizon Partners,Large (1001-5000),"Austin, TX",TX,On-site,Senior (6-9 yrs),6,9,Master's,177000,232000,199000,Python|Docker|Git|Kubernetes|SQL,401k|Parental Leave|Unlimited PTO|Dental/Vision,35,32,Senior,0,Computer Science|Informatics Engineering|Information Systems,3.26,Software Engineer
J0000087,2022-07-04,2022,7,Retail,Atlas AI,Small (51-200),Remote,Remote,Remote,Lead (10-15 yrs),10,15,Bachelor's,180000,226000,197000,Statistics|Publications|Python|R|Research|TensorFlow,Parental Leave|Dental/Vision|Gym Membership,24,163,Lead,0,Communication Science,3.58,Research Scientist
J0000088,2023-01-18,2023,1,Finance,Vanguard Technologies,Mid-size (201-1000),"Los Angeles, CA",CA,On-site,Entry (0-2 yrs),0,2,Associate,101000,141000,122000,Snowflake|dbt|Spark|Python,Learning Budget|401k|Flexible Hours,21,77,Junior,0,Informatics Engineering|Mathematics,3.51,Data Engineer
J0000089,2021-02-05,2021,2,Manufacturing,Pioneer Ventures,Enterprise (5000+),Remote,Remote,On-site,Senior (6-9 yrs),6,9,Bachelor's,87000,122000,102000,Tableau|Python|Data Visualization,Flexible Hours|Stock Options|Remote Work|401k,20,402,Senior,0,Mathematics|Informatics Engineering,3.71,Data Analyst
J0000090,2021-01-27,2021,1,Logistics,Meridian Labs,Large (1001-5000),"New York, NY",NY,Remote,Mid (3-5 yrs),3,5,Bootcamp,78000,93000,87000,SQL|Requirements Gathering|Agile|Excel|Tableau,Learning Budget|Dental/Vision|401k|Remote Work,11,74,Mid,0,Mathematics,3.38,Business Analyst
J0000091,2023-12-26,2023,12,Retail,Summit Labs,Enterprise (5000+),"Denver, CO",CO,Remote,Mid (3-5 yrs),3,5,Bachelor's,63000,86000,78000,Tableau|Excel|SQL|Statistics|Power BI|Python,Flexible Hours|Learning Budget,54,68,Mid,0,Informatics Engineering|Mathematics|Statistics,3.1,Data Analyst
J0000092,2024-11-03,2024,11,Finance,Nexus Partners,Enterprise (5000+),"Seattle, WA",WA,On-site,Entry (0-2 yrs),0,2,Bachelor's,157000,214000,183000,AWS|Terraform|Cost Optimization|GCP|Security,Gym Membership|Learning Budget,12,70,Junior,0,Computer Science,3.57,Cloud Architect
J0000093,2024-11-28,2024,11,Manufacturing,Atlas Inc,Mid-size (201-1000),Remote,Remote,Remote,Senior (6-9 yrs),6,9,Bachelor's,122000,173000,143000,Redis|AWS|REST APIs|PostgreSQL,Stock Options|Flexible Hours,17,86,Senior,0,Computer Science|Informatics Engineering,3.61,Backend Developer
J0000094,2023-12-14,2023,12,Logistics,Pinnacle Digital,Large (1001-5000),"Washington, DC",DC,Hybrid,Entry (0-2 yrs),0,2,Bachelor's,88000,118000,103000,Git|TypeScript|JavaScript|REST APIs,Flexible Hours|401k|Stock Options,5,192,Junior,0,Informatics Engineering|Information Systems,3.45,Frontend Developer
J0000095,2021-10-19,2021,10,Logistics,Quantum Digital,Enterprise (5000+),"Dallas, TX",TX,On-site,Senior (6-9 yrs),6,9,Bachelor's,151000,191000,175000,Docker|Git|Kubernetes|Python|Linux|AWS,Unlimited PTO|401k|Remote Work|Parental Leave,36,134,Senior,0,Informatics Engineering|Computer Science,3.62,DevOps Engineer
J0000096,2020-12-23,2020,12,Education,Pinnacle Corp,Enterprise (5000+),"San Francisco, CA",CA,On-site,Mid (3-5 yrs),3,5,Master's,149000,202000,169000,SIEM|Compliance|Incident Response|Network Security|Python|Penetration Testing,Parental Leave|Unlimited PTO,22,97,Mid,0,Statistics|Mathematics,3.4,Cybersecurity Analyst
J0000097,2023-09-12,2023,9,Manufacturing,Vanguard Technologies,Mid-size (201-1000),"Los Angeles, CA",CA,Hybrid,Mid (3-5 yrs),3,5,High School,99000,138000,114000,TypeScript|React|JavaScript,Stock Options|401k|Dental/Vision|Flexible Hours,45,39,Mid,0,Information Systems|Computer Science,3.42,Frontend Developer
J0000098,2020-01-12,2020,1,Government,Catalyst Corp,Mid-size (201-1000),"Denver, CO",CO,On-site,Entry (0-2 yrs),0,2,Bachelor's,64000,85000,76000,Python|REST APIs|Git,Parental Leave|Health Insurance|Dental/Vision|Gym Membership|Learning Budget,20,63,Junior,0,Informatics Engineering,3.34,Software Engineer
J0000099,2021-10-01,2021,10,Manufacturing,Vertex Group,Enterprise (5000+),"Seattle, WA",WA,Hybrid,Lead (10-15 yrs),10,15,Bachelor's,351000,449000,391000,CI/CD|Kubernetes|Docker|Python,Parental Leave|Stock Options|Flexible Hours,27,30,Lead,0,Informatics Engineering|Information Systems,3.02,Senior Software Engineer
J0000100,2021-01-04,2021,1,Manufacturing,Pinnacle Systems,Enterprise (5000+),"Portland, OR",OR,On-site,Mid (3-5 yrs),3,5,Bachelor's,79000,112000,93000,Six Sigma|ERP|Data Analysis|Budgeting|Supply Chain|Process Improvement,Gym Membership|Dental/Vision|Parental Leave,39,104,Mid,0,Electrical Engineering|Mechanical Engineering|Industrial Engineering,3.09,Operations Manager
J0000101,2021-01-06,2021,1,Manufacturing,Vanguard Analytics,Enterprise (5000+),"Chicago, IL",IL,Remote,Senior (6-9 yrs),6,9,Bachelor's,102000,141000,123000,Accounting|FP&A|Bloomberg|Excel|Power BI,Dental/Vision|401k|Health Insurance|Learning Budget|Gym Membership,71,95,Senior,0,Informatics Engineering,3.03,Financial Analyst
J0000102,2024-10-05,2024,10,Education,Pinnacle Labs,Large (1001-5000),"Denver, CO",CO,On-site,Mid (3-5 yrs),3,5,Bachelor's,157000,219000,177000,Kubernetes|Security|Cost Optimization|Microservices,Health Insurance|Gym Membership|401k|Flexible Hours,14,90,Mid,0,Computer Science|Informatics Engineering|Information Systems,3.51,Cloud Architect
J0000103,2020-02-27,2020,2,Consulting,Catalyst AI,Mid-size (201-1000),"Austin, TX",TX,On-site,Mid (3-5 yrs),3,5,High School,93000,118000,105000,Roadmapping|Stakeholder Management|A/B Testing|SQL|Product Strategy,401k|Remote Work,46,89,Mid,0,Management|Law|Psychology,3.25,Product Manager
J0000104,2020-06-15,2020,6,Retail,Pioneer Labs,Large (1001-5000),"Dallas, TX",TX,Hybrid,Entry (0-2 yrs),0,2,Master's,57000,80000,70000,Six Sigma|Budgeting|Data Analysis|Process Improvement,Flexible Hours|Gym Membership,25,252,Junior,0,Management|Law|Psychology,3.41,Operations Manager
J0000105,2020-02-28,2020,2,Education,Atlas Corp,Mid-size (201-1000),"San Francisco, CA",CA,On-site,Senior (6-9 yrs),6,9,Bachelor's,235000,321000,284000,SQL|C++|Statistics,Learning Budget|Flexible Hours,13,102,Senior,0,Mathematics,3.73,Quantitative Analyst
J0000106,2022-09-11,2022,9,Education,Catalyst Technologies,Mid-size (201-1000),"Los Angeles, CA",CA,Hybrid,Lead (10-15 yrs),10,15,Bachelor's,231000,347000,308000,Machine Learning|Python|Research,Learning Budget|Parental Leave|Dental/Vision|Gym Membership,19,147,Lead,0,Administration,3.2,Research Scientist
J0000107,2023-12-04,2023,12,Government,Apex Digital,Mid-size (201-1000),Remote,Remote,Hybrid,Senior (6-9 yrs),6,9,Master's,152000,218000,183000,Python|Docker|Java|REST APIs|SQL,Gym Membership|Learning Budget|Remote Work|Parental Leave,16,218,Senior,0,Informatics Engineering|Information Systems|Computer Science,3.33,Backend Developer
J0000108,2020-04-11,2020,4,Media,Catalyst Solutions,Mid-size (201-1000),"Seattle, WA",WA,On-site,Lead (10-15 yrs),10,15,Associate,202000,268000,231000,SQL|Stakeholder Management|A/B Testing,Health Insurance|Gym Membership,15,155,Lead,0,Law|Psychology|Management,3.6,Product Manager
J0000109,2024-09-16,2024,9,Media,Atlas Analytics,Small (51-200),Remote,Remote,Hybrid,Entry (0-2 yrs),0,2,Master's,75000,100000,92000,REST APIs|Python|Java|SQL|Kubernetes|Git,Learning Budget|Health Insurance,45,109,Junior,0,Information Systems,3.18,Software Engineer
J0000110,2024-10-29,2024,10,Retail,Summit Digital,Startup (1-50),Remote,Remote,On-site,Senior (6-9 yrs),6,9,Bachelor's,85000,126000,108000,SQL|Accounting|FP&A,Dental/Vision|Learning Budget,15,95,Senior,0,Statistics|Informatics Engineering|Mathematics,3.06,Financial Analyst
J0000111,2020-08-24,2020,8,Healthcare,Vanguard Digital,Large (1001-5000),"Seattle, WA",WA,On-site,Entry (0-2 yrs),0,2,Bachelor's,110000,153000,127000,Python|SQL|Spark|Kafka|dbt|Snowflake,401k|Stock Options|Health Insurance|Learning Budget|Parental Leave,20,184,Junior,0,Informatics Engineering|Statistics,3.23,Data Engineer
J0000112,2021-02-07,2021,2,Finance,Horizon Group,Mid-size (201-1000),"San Francisco, CA",CA,Remote,Entry (0-2 yrs),0,2,Bachelor's,96000,146000,122000,Docker|Kubernetes|PyTorch|MLOps|AWS,Health Insurance|Learning Budget|Flexible Hours,22,149,Junior,0,Statistics|Informatics Engineering,3.13,Machine Learning Engineer
J0000113,2021-12-10,2021,12,Tech,Synergy Corp,Startup (1-50),"Portland, OR",OR,Hybrid,Executive (15+ yrs),15,20,Master's,181000,256000,226000,Terraform|Python|CI/CD|Linux|Kubernetes,Learning Budget|Flexible Hours,14,88,Executive,1,Computer Science,3.74,DevOps Engineer
J0000114,2021-04-26,2021,4,Healthcare,Summit Inc,Mid-size (201-1000),Remote,Remote,On-site,Lead (10-15 yrs),10,15,High School,96000,137000,117000,Design Thinking|Adobe XD|Usability Testing|Prototyping|Figma,Health Insurance|Dental/Vision|401k|Gym Membership,41,184,Lead,0,Administration|Management|Communication Science,3.65,UX Designer
J0000115,2023-11-18,2023,11,Consulting,Apex Ventures,Mid-size (201-1000),"Seattle, WA",WA,On-site,Senior (6-9 yrs),6,9,Bachelor's,122000,173000,151000,Power BI|Tableau|Data Visualization|Statistics|SQL,Gym Membership|Unlimited PTO|Parental Leave|Remote Work,31,543,Senior,0,Informatics Engineering|Statistics|Mathematics,3.51,Data Analyst
J0000116,2024-02-13,2024,2,Government,Apex Ventures,Mid-size (201-1000),Remote,Remote,On-site,Mid (3-5 yrs),3,5,Master's,67000,90000,82000,Employment Law|Compensation|HRIS,Health Insurance|Stock Options,68,32,Mid,0,Management|Law,3.7,HR Manager
J0000117,2023-11-02,2023,11,Retail,Pioneer Ventures,Mid-size (201-1000),"New York, NY",NY,On-site,Mid (3-5 yrs),3,5,Master's,244000,333000,284000,Risk Management|Financial Modeling|Derivatives,Stock Options|Unlimited PTO|Remote Work,20,183,Mid,0,Statistics|Informatics Engineering,3.64,Quantitative Analyst
J0000118,2022-02-20,2022,2,Logistics,Meridian AI,Enterprise (5000+),"Austin, TX",TX,Hybrid,Senior (6-9 yrs),6,9,Master's,209000,294000,254000,TensorFlow|Research|Publications|Statistics|Machine Learning,Dental/Vision|Health Insurance|Flexible Hours|Gym Membership,28,126,Senior,0,Administration|Communication Science,3.15,Research Scientist
J0000119,2024-06-06,2024,6,Consulting,Atlas Group,Small (51-200),Remote,Remote,On-site,Senior (6-9 yrs),6,9,PhD,133000,200000,172000,AWS|Docker|PostgreSQL|SQL|REST APIs,Dental/Vision|Learning Budget,47,44,Senior,0,Information Systems|Informatics Engineering|Computer Science,3.71,Backend Developer
J0000120,2020-05-02,2020,5,Tech,Apex Inc,Startup (1-50),"Seattle, WA",WA,On-site,Senior (6-9 yrs),6,9,Bachelor's,126000,171000,152000,Compliance|Network Security|Python|Incident Response,Remote Work|Dental/Vision|Gym Membership|Unlimited PTO,16,41,Senior,1,Informatics Engineering|Mathematics|Statistics,3.43,Cybersecurity Analyst
J0000121,2024-05-11,2024,5,Retail,Stellar Group,Mid-size (201-1000),"Portland, OR",OR,On-site,Entry (0-2 yrs),0,2,PhD,66000,91000,78000,Adobe XD|Prototyping|Design Thinking|Figma|User Research|Usability Testing,Stock Options|Gym Membership|Health Insurance|Dental/Vision|Parental Leave,53,58,Junior,0,Management,3.65,UX Designer
J0000122,2023-01-13,2023,1,Retail,Meridian Labs,Small (51-200),"New York, NY",NY,On-site,Entry (0-2 yrs),0,2,Master's,106000,153000,136000,Incident Response|Network Security|Python|Compliance|SIEM|Penetration Testing,Flexible Hours|Health Insurance,19,118,Junior,0,Mathematics|Informatics Engineering|Statistics,3.72,Cybersecurity Analyst
J0000123,2022-09-07,2022,9,E-commerce,Catalyst Partners,Large (1001-5000),"Boston, MA",MA,Remote,Senior (6-9 yrs),6,9,Master's,217000,284000,254000,SQL|Java|Kubernetes|Git|Docker|REST APIs,Learning Budget|Health Insurance|Stock Options|Unlimited PTO,13,112,Senior,0,Information Systems|Informatics Engineering,3.25,Software Engineer
J0000124,2024-06-20,2024,6,E-commerce,Synergy Ventures,Enterprise (5000+),Remote,Remote,On-site,Mid (3-5 yrs),3,5,Bachelor's,101000,145000,124000,SQL|PostgreSQL|AWS|REST APIs,Remote Work|Health Insurance|Parental Leave|401k|Unlimited PTO,17,101,Mid,0,Computer Science|Informatics Engineering|Information Systems,3.09,Backend Developer
J0000125,2024-12-20,2024,12,Finance,Catalyst Technologies,Mid-size (201-1000),"Seattle, WA",WA,Hybrid,Entry (0-2 yrs),0,2,Master's,90000,125000,111000,SQL|Spark|Tableau,Dental/Vision|401k,15,78,Junior,0,Statistics|Mathematics|Informatics Engineering,3.18,Data Scientist
J0000126,2021-08-21,2021,8,Media,Nova AI,Large (1001-5000),"Miami, FL",FL,Remote,Mid (3-5 yrs),3,5,Master's,112000,139000,122000,AWS|Kafka|Snowflake|SQL,401k|Flexible Hours|Parental Leave,32,39,Mid,0,Mathematics,3.34,Data Engineer
J0000127,2022-08-10,2022,8,Manufacturing,Meridian Corp,Enterprise (5000+),Remote,Remote,Hybrid,Senior (6-9 yrs),6,9,Master's,197000,294000,247000,Kubernetes|Python|Docker|AWS,Unlimited PTO|Remote Work|Parental Leave,27,118,Senior,0,Computer Science|Informatics Engineering,3.65,DevOps Engineer
J0000128,2021-11-30,2021,11,Government,Quantum Labs,Enterprise (5000+),"Minneapolis, MN",MN,Remote,Mid (3-5 yrs),3,5,Bachelor's,140000,188000,171000,System Design|Java|CI/CD|Kubernetes|Docker,401k|Stock Options|Parental Leave|Health Insurance|Gym Membership,6,12,Mid,0,Computer Science,3.69,Senior Software Engineer
J0000129,2021-01-02,2021,1,Healthcare,Meridian Technologies,Large (1001-5000),Remote,Remote,Hybrid,Entry (0-2 yrs),0,2,Bachelor's,104000,140000,121000,Java|System Design|Docker,Health Insurance|Flexible Hours|Learning Budget|Remote Work,50,159,Junior,0,Information Systems,3.01,Senior Software Engineer
J0000130,2021-06-22,2021,6,E-commerce,Nova Digital,Enterprise (5000+),Remote,Remote,On-site,Mid (3-5 yrs),3,5,Master's,94000,154000,126000,Design Thinking|Adobe XD|Figma|User Research|Usability Testing,Dental/Vision|Health Insurance|Learning Budget,57,211,Mid,0,Management|Communication Science,3.41,UX Designer
J0000131,2023-12-27,2023,12,E-commerce,Catalyst Analytics,Small (51-200),"New York, NY",NY,Hybrid,Mid (3-5 yrs),3,5,Associate,92000,120000,99000,Power BI|Tableau|Python,401k|Flexible Hours,26,21,Mid,0,Mathematics|Statistics|Informatics Engineering,3.33,Data Analyst
J0000132,2024-01-12,2024,1,Finance,Horizon Labs,Small (51-200),"Atlanta, GA",GA,On-site,Senior (6-9 yrs),6,9,Master's,127000,151000,144000,Excel|Power BI|Financial Modeling|Bloomberg,Stock Options|Parental Leave|Gym Membership,23,217,Senior,0,Informatics Engineering,3.18,Financial Analyst
J0000133,2023-08-25,2023,8,Media,Stellar Corp,Small (51-200),"Chicago, IL",IL,Remote,Mid (3-5 yrs),3,5,Associate,77000,103000,92000,Usability Testing|Design Thinking|User Research|Prototyping|Figma,Stock Options|Learning Budget,23,13,Mid,0,Management|Administration|Communication Science,3.1,UX Designer
J0000134,2022-05-25,2022,5,Finance,Vanguard Partners,Large (1001-5000),"Dallas, TX",TX,Hybrid,Entry (0-2 yrs),0,2,Bachelor's,85000,123000,105000,AWS|Linux|CI/CD|Docker|Kubernetes,Flexible Hours|Parental Leave,58,66,Junior,0,Information Systems|Informatics Engineering|Computer Science,3.27,DevOps Engineer
J0000135,2024-02-10,2024,2,Retail,Catalyst Corp,Large (1001-5000),"Portland, OR",OR,On-site,Senior (6-9 yrs),6,9,Bachelor's,125000,172000,146000,Design Thinking|Adobe XD|Usability Testing|Prototyping|Figma,Unlimited PTO|Stock Options|Dental/Vision|401k,20,61,Senior,0,Management,3.75,UX Designer
J0000136,2022-09-30,2022,9,Consulting,Apex Inc,Enterprise (5000+),"Seattle, WA",WA,Remote,Senior (6-9 yrs),6,9,Master's,251000,315000,281000,TensorFlow|Tableau|Machine Learning,Dental/Vision|Gym Membership|401k,16,42,Senior,0,Statistics|Informatics Engineering,3.26,Data Scientist
J0000137,2020-08-11,2020,8,Logistics,Nexus Technologies,Large (1001-5000),"Minneapolis, MN",MN,On-site,Entry (0-2 yrs),0,2,Bootcamp,53000,74000,63000,Data Analysis|Supply Chain|Process Improvement|Six Sigma|Budgeting,Dental/Vision|Gym Membership|Remote Work|Learning Budget,17,42,Junior,0,Management|Law,3.42,Operations Manager
J0000138,2023-10-31,2023,10,Education,Stellar Ventures,Startup (1-50),"Boston, MA",MA,On-site,Mid (3-5 yrs),3,5,Bachelor's,109000,166000,139000,dbt|SQL|Spark|AWS|Kafka|Airflow,Flexible Hours|Parental Leave|Health Insurance,30,79,Mid,0,Informatics Engineering|Statistics|Mathematics,3.56,Data Engineer
J0000139,2023-05-10,2023,5,Manufacturing,Nexus Partners,Enterprise (5000+),"Dallas, TX",TX,Hybrid,Entry (0-2 yrs),0,2,Bachelor's,138000,187000,162000,SQL|R|Derivatives|Risk Management|Python,Flexible Hours|Dental/Vision,25,147,Junior,0,Mathematics|Informatics Engineering|Statistics,3.29,Quantitative Analyst
J0000140,2021-09-09,2021,9,Retail,Summit Technologies,Small (51-200),"Chicago, IL",IL,On-site,Mid (3-5 yrs),3,5,Bachelor's,118000,140000,130000,SQL|Python|AWS|Kubernetes|Git,Parental Leave|Learning Budget|Dental/Vision|Health Insurance,49,55,Mid,0,Informatics Engineering,3.78,Software Engineer
J0000141,2023-06-22,2023,6,Government,Apex Technologies,Large (1001-5000),"Austin, TX",TX,On-site,Mid (3-5 yrs),3,5,Master's,127000,174000,155000,SQL|Kafka|dbt|Snowflake|AWS,Stock Options|401k|Remote Work|Health Insurance|Unlimited PTO,19,47,Mid,0,Informatics Engineering|Mathematics,3.77,Data Engineer
J0000142,2022-05-14,2022,5,E-commerce,Meridian AI,Enterprise (5000+),"Miami, FL",FL,Remote,Mid (3-5 yrs),3,5,Master's,146000,207000,184000,dbt|Python|SQL,Unlimited PTO|Dental/Vision,36,218,Mid,0,Statistics|Mathematics|Informatics Engineering,3.2,Data Engineer
J0000143,2022-01-27,2022,1,Logistics,Pinnacle AI,Large (1001-5000),"Washington, DC",DC,On-site,Entry (0-2 yrs),0,2,Master's,75000,106000,93000,FP&A|Accounting|Bloomberg|Financial Modeling|SQL|Power BI,Remote Work|Parental Leave,17,183,Junior,0,Informatics Engineering|Mathematics,3.4,Financial Analyst
J0000144,2021-08-09,2021,8,Healthcare,Pinnacle AI,Mid-size (201-1000),"Phoenix, AZ",AZ,Remote,Executive (15+ yrs),15,20,Associate,127000,181000,156000,Usability Testing|User Research|Design Thinking|Prototyping,Stock Options|Unlimited PTO|Remote Work|Learning Budget,22,165,Executive,0,Management|Communication Science,3.24,UX Designer
J0000145,2020-07-30,2020,7,Retail,Vertex Ventures,Mid-size (201-1000),"Minneapolis, MN",MN,On-site,Senior (6-9 yrs),6,9,Bachelor's,136000,179000,150000,SQL|dbt|AWS,Flexible Hours|401k|Stock Options|Health Insurance|Remote Work,30,44,Senior,0,Informatics Engineering,3.23,Data Engineer
J0000146,2023-01-05,2023,1,Media,Stellar Systems,Startup (1-50),Remote,Remote,On-site,Mid (3-5 yrs),3,5,Master's,119000,156000,141000,A/B Testing|Product Strategy|Agile|SQL|Roadmapping|Stakeholder Management,Stock Options|Parental Leave,63,59,Mid,0,Psychology|Law,3.03,Product Manager
J0000147,2022-02-05,2022,2,Manufacturing,Vertex AI,Large (1001-5000),"Portland, OR",OR,Remote,Senior (6-9 yrs),6,9,Bachelor's,183000,283000,231000,Python|Docker|Terraform|CI/CD|Kubernetes|AWS,401k|Gym Membership|Unlimited PTO|Parental Leave|Health Insurance,60,284,Senior,0,Informatics Engineering,3.49,DevOps Engineer
